Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
daya,daja,daya,NOM,4.13,4.13,1,4,3,4,2,NOM
daïmios,daimjos,daïmio,NOM,0,0,0,7,0,0,3,NOM
daïquiri,dajkiRi,daïquiri,NOM,0.14,0.01,1,8,4,4,3,NOM
daïquiris,dajkiRi,daïquiri,NOM,0.14,0.14,0,9,0,4,3,NOM
dc,dese,dc,NOM,0.01,0.01,1,2,2,4,2,"ADJ:num,NOM"
de amicis,deamikis,de amicis,NOM,0,0,1,9,5,4,4,NOM
de profundis,depRofundis,de profundis,NOM,0.06,0.06,1,12,5,6,4,NOM
de santis,des@tis,de santis,NOM,0.1,0.1,1,9,4,6,3,NOM
deadline,dEdlajn,deadline,NOM,0.16,0.16,1,8,4,3,2,NOM
deal,dil,deal,NOM,8.76,8.05,1,4,4,3,1,NOM
dealer,dil9R,dealer,NOM,12.65,8.43,1,6,5,4,2,"NOM,VER"
dealers,dil9R,dealer,NOM,12.65,4.22,0,7,0,4,2,NOM
deals,dil,deal,NOM,8.76,0.71,0,5,0,3,1,NOM
debater,d°bate,debater,NOM,0,0,1,7,4,4,3,NOM
decca,deka,decca,NOM,0.26,0.26,1,5,4,4,2,NOM
deck,dEk,deck,NOM,0.22,0.22,1,4,4,3,1,NOM
decrescendo,dEkReSEndo,decrescendo,NOM,0.1,0.1,1,11,4,4,4,"ADV,NOM"
dedans,d°d@,dedans,NOM,3.73,3.73,1,6,3,3,2,"ADV,NOM"
degré,d°gRe,degré,NOM,21.3,7.93,1,5,3,3,2,NOM
degrés,d°gRe,degré,NOM,21.3,13.37,0,6,0,3,2,NOM
dehors,d2OR,dehors,NOM,17.57,17.57,1,6,3,3,2,"ADV,NOM,ONO"
delco,dElko,delco,NOM,0.27,0.27,1,5,4,4,2,NOM
delirium,deliRjOm,delirium,NOM,0.09,0.09,1,8,8,8,3,NOM
delirium tremens,deliRjOmtRemEns,delirium tremens,NOM,0.07,0.07,1,16,9,9,5,NOM
della francesca,dElafR@sEska,della francesca,NOM,0.34,0.34,1,15,7,5,5,NOM
della porta,dElapORta,della porta,NOM,0,0,1,11,7,5,4,NOM
della robbia,dElaRObja,della robbia,NOM,0,0,1,12,7,5,4,NOM
delphinidés,dElfinide,delphinidé,NOM,0.01,0.01,0,11,0,0,4,NOM
delphinium,dElfinjOm,delphinium,NOM,0.04,0.02,1,10,9,4,3,NOM
delphiniums,dElfinjOm,delphinium,NOM,0.04,0.02,0,11,0,4,3,NOM
delta,dElta,delta,NOM,6.59,6.5,1,5,5,5,2,NOM
delta-plane,dEltaplan,delta-plane,NOM,0.03,0.03,1,11,6,6,3,NOM
deltaplane,dEltaplan,deltaplane,NOM,0.26,0.26,1,10,6,6,3,NOM
deltas,dElta,delta,NOM,6.59,0.09,0,6,0,5,2,NOM
deltoïde,dEltoid,deltoïde,NOM,0.16,0.06,1,8,5,5,3,"ADJ,NOM"
deltoïdes,dEltoid,deltoïde,NOM,0.16,0.1,0,9,0,5,3,"ADJ,NOM"
demain,d°m5,demain,NOM,50.4,50.4,1,6,5,4,2,"ADJ,ADV,NOM"
demains,d°m5,demain,NOM,50.4,0,0,7,0,4,2,NOM
demande,d°m@d,demande,NOM,64.64,59.26,1,7,7,5,2,"NOM,VER"
demanderesse,d°m@d°REs,demandeur,NOM,0.78,0.04,0,12,0,0,4,NOM
demandes,d°m@d,demande,NOM,64.64,5.38,0,8,0,5,2,"NOM,VER"
demandeur,d°m@d9R,demandeur,NOM,0.78,0.2,1,9,8,6,3,NOM
demandeurs,d°m@d9R,demandeur,NOM,0.78,0.54,0,10,0,6,3,NOM
demandeuse,d°m@d2z,demandeur,NOM,0.78,0.01,0,10,0,0,3,NOM
demeure,d°m9R,demeure,NOM,13.34,12.24,1,7,7,5,2,"NOM,VER"
demeures,d°m9R,demeure,NOM,13.34,1.1,0,8,0,5,2,"NOM,VER"
demeuré,d°m9Re,demeuré,NOM,2.92,2.06,1,7,7,6,3,"VER,ADJ,NOM"
demeurée,d°m9Re,demeuré,NOM,2.92,0.31,0,8,0,6,3,"VER,ADJ,NOM"
demeurées,d°m9Re,demeuré,NOM,2.92,0,0,9,0,6,3,"VER,ADJ,NOM"
demeurés,d°m9Re,demeuré,NOM,2.92,0.55,0,8,0,6,3,"VER,ADJ,NOM"
demi,d°mi,demi,NOM,4.64,2.71,1,4,4,4,2,"ADJ,ADV,NOM"
demi-barbare,d2mibaRbaR,demi-barbare,NOM,0,0,1,12,8,6,4,NOM
demi-bas,d°miba,demi-bas,NOM,0.01,0.01,1,8,8,6,3,NOM
demi-bonheur,d2mibOn9R,demi-bonheur,NOM,0,0,1,12,8,6,4,NOM
demi-bottes,d°mibOt,demi-botte,NOM,0,0,0,11,0,0,3,NOM
demi-bouteille,d°mibutEj,demi-bouteille,NOM,0.41,0.41,1,14,8,6,4,NOM
demi-brigade,d°mibRigad,demi-brigade,NOM,0,0,1,12,7,6,4,NOM
demi-brigades,d°mibRigad,demi-brigade,NOM,0,0,0,13,0,6,4,NOM
demi-cent,d2mis@,demi-cent,NOM,0.01,0.01,1,9,9,6,3,NOM
demi-centimètre,d2mis@timEtR,demi-centimètre,NOM,0.02,0.02,1,15,10,8,5,NOM
demi-centre,d2mis@tR,demi-centre,NOM,0,0,1,11,10,8,3,NOM
demi-cercle,d°misERkl,demi-cercle,NOM,0.12,0.11,1,11,8,7,3,NOM
demi-cercles,d°misERkl,demi-cercle,NOM,0.12,0.01,0,12,0,7,3,NOM
demi-chagrin,d°miSagR5,demi-chagrin,NOM,0,0,1,12,7,5,4,NOM
demi-clair,d2miklER,demi-clair,NOM,0,0,1,10,9,7,3,NOM
demi-clarté,d2miklaRte,demi-clarté,NOM,0,0,1,11,9,7,4,NOM
demi-cloison,d2miklwaz§,demi-cloison,NOM,0,0,1,12,8,7,4,NOM
demi-coma,d2mikOma,demi-coma,NOM,0.01,0.01,1,9,8,6,4,NOM
demi-confidence,d2mik§fid@s,demi-confidence,NOM,0,0,1,15,9,7,5,NOM
demi-conscience,d2mik§sj@s,demi-conscience,NOM,0,0,1,15,9,7,4,NOM
demi-cylindre,d2misil5dR,demi-cylindre,NOM,0,0,1,13,7,6,4,NOM
demi-degré,d2mid2gRe,demi-degré,NOM,0.01,0.01,1,10,8,6,4,NOM
demi-deuil,d°mid9j,demi-deuil,NOM,0,0,1,10,8,6,3,NOM
demi-dieu,d°midj2,demi-dieu,NOM,0.47,0.47,1,9,9,6,3,NOM
demi-dieux,d°midj2,demi-dieux,NOM,0.16,0.16,1,10,10,6,3,NOM
demi-dose,d2midoz,demi-dose,NOM,0.03,0.03,1,9,8,6,3,NOM
demi-douzaine,d°miduzEn,demi-douzaine,NOM,1.34,1.34,1,13,8,6,4,NOM
demi-figure,d°mifigyR,demi-figure,NOM,0,0,1,11,8,7,4,NOM
demi-finale,d°mifinal,demi-finale,NOM,1.13,0.87,1,11,11,7,4,NOM
demi-finales,d°mifinal,demi-finale,NOM,1.13,0.26,0,12,0,7,4,NOM
demi-finaliste,d2mifinalist,demi-finaliste,NOM,0.01,0.01,1,14,11,6,5,NOM
demi-fond,d°mif§,demi-fond,NOM,0.21,0.21,1,9,8,6,3,NOM
demi-fou,d2mifu,demi-fou,NOM,0.14,0.14,1,8,8,6,3,NOM
demi-fous,d°mifu,demi-fou,NOM,0.14,0,0,9,0,0,3,NOM
demi-frère,d°mifRER,demi-frère,NOM,2.7,2.17,1,10,7,6,3,NOM
demi-frères,d°mifRER,demi-frère,NOM,2.7,0.53,0,11,0,6,3,NOM
demi-gros,d°migRo,demi-gros,NOM,0.01,0.01,1,9,6,5,3,NOM
demi-heure,d°mi9R,demi-heure,NOM,26.65,26.65,1,10,6,5,3,NOM
demi-heure,d°mi9R,heur,NOM,0.28,0,0,10,6,5,3,NOM
demi-heures,d°mi9R,demi-heure,NOM,26.65,0,0,11,0,5,3,NOM
demi-heures,d°mi9R,heur,NOM,0.28,0.22,0,11,0,5,3,NOM
demi-jour,d°miZuR,demi-jour,NOM,0.02,0.02,1,9,9,7,3,NOM
demi-journée,d°miZuRne,demi-journée,NOM,1.65,1.6,1,12,10,8,4,NOM
demi-journées,d°miZuRne,demi-journée,NOM,1.65,0.05,0,13,0,8,4,NOM
demi-juif,d2miZ8if,demi-juif,NOM,0.01,0.01,1,9,7,5,3,"ADJ,NOM"
demi-kilomètre,d2mikilOmEtR,demi-kilomètre,NOM,0.14,0.14,1,14,6,6,5,NOM
demi-liberté,d2milibERte,demi-liberté,NOM,0,0,1,12,8,7,5,NOM
demi-lieue,d2milj2,demi-lieue,NOM,0.3,0.3,1,10,8,6,3,NOM
demi-litre,d°militR,demi-litre,NOM,0.67,0.67,1,10,8,6,3,NOM
demi-livre,d2milivR,demi-livre,NOM,0.12,0.12,1,10,8,7,3,NOM
demi-longueur,d°mil§g9R,demi-longueur,NOM,0.06,0.06,1,13,8,6,4,NOM
demi-louis,d2milwi,demi-louis,NOM,0,0,1,10,8,6,3,NOM
demi-lueur,d2mily9R,demi-lueur,NOM,0,0,1,10,8,7,4,NOM
demi-lumière,d2milymjER,demi-lumière,NOM,0,0,1,12,8,7,4,NOM
demi-lune,d°milyn,demi-lune,NOM,1.03,0.92,1,9,8,6,3,NOM
demi-lunes,d°milyn,demi-lune,NOM,1.03,0.11,0,10,0,6,3,NOM
demi-luxe,d2milyks,demi-luxe,NOM,0,0,1,9,8,7,3,NOM
demi-mal,d°mimal,demi-mal,NOM,0,0,1,8,7,6,3,NOM
demi-mensonge,d2mim5s§Z,demi-mensonge,NOM,0.01,0.01,1,13,8,6,4,NOM
demi-mesure,d°mim°zyR,demi-mesure,NOM,0.39,0.14,1,11,8,6,4,NOM
demi-mesures,d°mim°zyR,demi-mesure,NOM,0.39,0.25,0,12,0,6,4,NOM
demi-mille,d2mimil,demi-mille,NOM,0,0,1,10,10,7,3,NOM
demi-milliard,d2mimiljaR,demi-milliard,NOM,0.87,0.87,1,13,11,9,4,NOM
demi-millimètre,d2mimilimEtR,demi-millimètre,NOM,0,0,1,15,11,8,5,NOM
demi-million,d2mimilj§,demi-million,NOM,3.08,3.08,1,12,11,9,4,NOM
demi-minute,d°miminyt,demi-minute,NOM,0.04,0.04,1,11,8,6,4,NOM
demi-mois,d2mimwa,demi-mois,NOM,0.15,0.15,1,9,8,6,3,NOM
demi-mondaine,d°mim§dEn,demi-mondain,NOM,0,0,0,13,0,0,4,NOM
demi-mondaines,d°mim§dEn,demi-mondain,NOM,0,0,0,14,0,0,4,NOM
demi-monde,d°mim§d,demi-monde,NOM,0.01,0.01,1,10,10,6,3,NOM
demi-mort,d°mimOR,demi-mort,NOM,0.26,0.11,1,9,8,6,3,"ADJ,NOM"
demi-morte,d°mimORt,demi-mort,NOM,0.26,0.04,0,10,0,0,3,"ADJ,NOM"
demi-morts,d°mimOR,demi-mort,NOM,0.26,0.1,0,10,0,6,3,NOM
demi-mot,d°mimo,demi-mot,NOM,0.19,0.19,1,8,8,6,3,NOM
demi-muid,d°mim8i,demi-muid,NOM,0,0,1,9,7,6,3,NOM
demi-mètre,d2mimEtR,demi-mètre,NOM,0,0,1,10,7,6,3,NOM
demi-nu,d2miny,demi-nu,NOM,0.02,0.02,1,7,7,6,3,"ADJ,ADV,NOM"
demi-nuit,d2min8i,demi-nuit,NOM,0.02,0.02,1,9,8,6,3,NOM
demi-obscurité,d2miOpskyRite,demi-obscurité,NOM,0,0,1,14,7,5,6,NOM
demi-ouvrier,d°miuvRije,demi-ouvrier,NOM,0,0,1,12,9,5,5,NOM
demi-page,d2mipaZ,demi-page,NOM,0.05,0.05,1,9,8,7,3,NOM
demi-part,d2mipaR,demi-part,NOM,0.01,0.01,1,9,9,7,3,NOM
demi-pas,d2mipa,demi-pas,NOM,0.21,0.21,1,8,8,6,3,"ADJ,ADV,NOM"
demi-pension,d°mip@sj§,demi-pension,NOM,0,0,1,12,12,9,4,NOM
demi-pensionnaire,d°mip@sjonER,demi-pensionnaire,NOM,0,0,1,17,13,9,5,NOM
demi-pensionnaires,d°mip@sjonER,demi-pensionnaire,NOM,0,0,0,18,0,9,5,NOM
demi-pied,d2mipje,demi-pied,NOM,0,0,1,9,8,6,3,NOM
demi-pinte,d2mip5t,demi-pinte,NOM,0.07,0.07,1,10,8,6,3,NOM
demi-pièce,d°mipjEs,demi-pièce,NOM,0,0,1,10,8,6,3,NOM
demi-place,d°miplas,demi-place,NOM,0.11,0.11,1,10,8,6,3,NOM
demi-point,d2mipw5,demi-point,NOM,0.14,0.14,1,10,10,6,3,NOM
demi-pointes,d°mipw5t,demi-pointe,NOM,0,0,0,12,0,0,3,NOM
demi-porte,d2mipORt,demi-porte,NOM,0,0,1,10,10,6,3,NOM
demi-portion,d°mipORsj§,demi-portion,NOM,1.23,1.18,1,12,10,6,4,NOM
demi-portions,d°mipORsj§,demi-portion,NOM,1.23,0.05,0,13,0,6,4,NOM
demi-pouce,d2mipus,demi-pouce,NOM,0,0,1,10,8,6,3,"ADJ,NOM"
demi-quart,d°mikaR,demi-quart,NOM,0,0,1,10,8,6,3,NOM
demi-queue,d°mik2,demi-queue,NOM,0.01,0.01,1,10,8,6,3,"ADJ,NOM"
demi-ronde,d°miR§d,demi-rond,NOM,0,0,0,10,0,0,3,NOM
demi-réussite,d2miReysit,demi-réussite,NOM,0,0,1,13,8,7,5,NOM
demi-révérence,d2miReveR@s,demi-révérence,NOM,0,0,1,14,8,7,5,NOM
demi-rêve,d2miREve,demi-rêve,NOM,0,0,1,9,7,6,4,NOM
demi-saison,d°misEz§,demi-saison,NOM,0,0,1,11,8,7,4,NOM
demi-saisons,d°misEz§,demi-saison,NOM,0,0,0,12,0,7,4,NOM
demi-sang,d°mis@,demi-sang,NOM,0.04,0.04,1,9,8,6,3,NOM
demi-sangs,d°mis@,demi-sang,NOM,0.04,0,0,10,0,6,3,NOM
demi-seconde,d2mis2g§d,demi-seconde,NOM,0.13,0.13,1,12,9,6,4,NOM
demi-section,d2misEksj§,demi-section,NOM,0,0,1,12,9,6,4,NOM
demi-sel,d°misEl,demi-sel,NOM,0.04,0.03,1,8,8,7,3,NOM
demi-sels,d°misEl,demi-sel,NOM,0.04,0.01,0,9,0,7,3,NOM
demi-siècle,d°misjEkl,demi-siècle,NOM,0.17,0.17,1,11,7,6,3,NOM
demi-siècles,d°misjEkl,demi-siècle,NOM,0.17,0,0,12,0,6,3,NOM
demi-soeur,d°mis9R,demi-soeur,NOM,0.5,0.42,1,10,8,6,3,NOM
demi-soeurs,d°mis9R,demi-soeur,NOM,0.5,0.07,0,11,0,6,3,NOM
demi-solde,d°misOld,demi-solde,NOM,0.01,0.01,1,10,8,6,3,NOM
demi-soldes,d°misOld,demi-solde,NOM,0.01,0,0,11,0,6,3,NOM
demi-sommeil,d°misomEj,demi-sommeil,NOM,0.25,0.25,1,12,9,6,4,NOM
demi-sommeils,d°misomEj,demi-sommeil,NOM,0.25,0,0,13,0,6,4,NOM
demi-somnolence,d2misOmnOl@s,demi-somnolence,NOM,0,0,1,15,9,6,5,NOM
demi-sourire,d°misuRiR,demi-sourire,NOM,0,0,1,12,8,6,4,NOM
demi-sourires,d°misuRiR,demi-sourire,NOM,0,0,0,13,0,6,4,NOM
demi-succès,d°misyksE,demi-succès,NOM,0,0,1,11,8,6,4,NOM
demi-suicide,d°mis8isid,demi-suicide,NOM,0,0,1,12,8,6,4,NOM
demi-talent,d2mital@,demi-talent,NOM,0.05,0.05,1,11,8,6,4,NOM
demi-tarif,d°mitaRif,demi-tarif,NOM,0.56,0.56,1,10,8,7,4,NOM
demi-tasse,d°mitas,demi-tasse,NOM,0.08,0.08,1,10,8,7,3,NOM
demi-teinte,d°mit5t,demi-teinte,NOM,0.06,0.04,1,11,7,6,3,NOM
demi-teintes,d°mit5t,demi-teinte,NOM,0.06,0.02,0,12,0,6,3,NOM
demi-ton,d°mit§,demi-ton,NOM,0.34,0,1,8,8,6,3,NOM
demi-tonne,d°mitOn,demi-ton,NOM,0.34,0.21,0,10,0,0,3,NOM
demi-tonneau,d°mitono,demi-tonneau,NOM,0,0,1,12,9,6,4,NOM
demi-tons,d°mit§,demi-ton,NOM,0.34,0.14,0,9,0,6,3,NOM
demi-tour,d°mituR,demi-tour,NOM,19.27,19.25,1,9,8,6,3,NOM
demi-tours,d°mituR,demi-tour,NOM,19.27,0.02,0,10,0,6,3,NOM
demi-tête,d2mitEt,demi-tête,NOM,0.11,0.11,1,9,7,6,3,NOM
demi-verre,d2mivER,demi-verre,NOM,0.3,0.3,1,10,9,7,3,NOM
demi-vertu,d2mivERty,demi-vertu,NOM,0,0,1,10,9,8,4,NOM
demi-vie,d°mivi,demi-vie,NOM,0.11,0.08,1,8,8,6,3,NOM
demi-vierge,d°mivjERZ,demi-vierge,NOM,0.02,0.02,1,11,9,6,3,NOM
demi-vierges,d°mivjERZ,demi-vierge,NOM,0.02,0,0,12,0,6,3,NOM
demi-vies,d°mivi,demi-vie,NOM,0.11,0.02,0,9,0,6,3,NOM
demi-volte,d2mivOlt,demi-volte,NOM,0.01,0.01,1,10,9,8,3,NOM
demi-voltes,d°mivOlt,demi-volte,NOM,0.01,0,0,11,0,0,3,NOM
demi-volume,d2mivOlym,demi-volume,NOM,0,0,1,11,9,8,4,NOM
demi-volée,d°mivole,demi-volée,NOM,0,0,1,10,9,6,4,NOM
demi-vérité,d°miveRite,demi-vérité,NOM,0.32,0.32,1,11,7,6,5,NOM
demi-échec,d°mieSEk,demi-échec,NOM,0,0,1,10,6,5,4,NOM
demie,d°mi,demi,NOM,4.64,1.61,0,5,0,4,2,"ADJ,NOM"
demies,d°mi,demi,NOM,4.64,0.13,0,6,0,4,2,"ADJ,NOM"
demis,d°mi,demi,NOM,4.64,0.19,0,5,0,4,2,"ADJ,NOM"
demoiselle,d°mwazEl,damoiseau,NOM,16.03,11.25,0,10,0,0,3,NOM
demoiselles,d°mwazEl,damoiseau,NOM,16.03,4.62,0,11,0,0,3,NOM
dendrite,d@dRit,dendrite,NOM,0.01,0.01,1,8,4,4,2,NOM
dengue,d@g,dengue,NOM,0.02,0.02,1,6,4,3,1,NOM
denier,d°nje,denier,NOM,1.97,0.64,1,6,5,3,2,NOM
deniers,d°nje,denier,NOM,1.97,1.34,0,7,0,3,2,NOM
denim,d2nim,denim,NOM,0.04,0.04,1,5,5,3,2,NOM
denims,d°nim,denim,NOM,0.04,0,0,6,0,0,2,NOM
denrée,d@Re,denrée,NOM,1.86,1.23,1,6,4,3,2,NOM
denrées,d@Re,denrée,NOM,1.86,0.64,0,7,0,3,2,NOM
densimètre,d@simEtR,densimètre,NOM,0.01,0.01,1,10,6,5,3,NOM
densité,d@site,densité,NOM,1.5,1.47,1,7,6,5,3,NOM
densités,d@site,densité,NOM,1.5,0.04,0,8,0,5,3,NOM
dent,d@,dent,NOM,74.2,13.27,1,4,4,2,1,NOM
dent-de-lion,d@d°lj§,dent-de-lion,NOM,0.03,0.03,1,12,5,4,3,NOM
dentaire,d@tER,dentaire,NOM,0.05,0.01,1,8,6,5,2,"ADJ,NOM"
dentaires,d@tER,dentaire,NOM,0.05,0.04,0,9,0,5,2,"ADJ,NOM"
dentelle,d@tEl,dentelle,NOM,3.78,3.04,1,8,8,5,2,NOM
dentelles,d@tEl,dentelle,NOM,3.78,0.73,0,9,0,5,2,NOM
dentellière,d@t2ljER,dentellière,NOM,0,0,1,11,9,4,3,"ADJ,NOM"
dentelure,d@t°lyR,dentelure,NOM,0.11,0.11,1,9,7,6,3,NOM
dentelures,d@tElyR,dentelure,NOM,0.11,0,0,10,0,0,3,NOM
dentier,d@tje,dentier,NOM,1.74,1.64,1,7,6,4,2,NOM
dentiers,d@tje,dentier,NOM,1.74,0.1,0,8,0,4,2,NOM
dentifrice,d@tifRis,dentifrice,NOM,3.87,3.84,1,10,6,5,3,"ADJ,NOM"
dentifrices,d@tifRis,dentifrice,NOM,3.87,0.02,0,11,0,5,3,NOM
dentiste,d@tist,dentiste,NOM,15.4,14.57,1,8,8,6,2,NOM
dentisterie,d@tist°Ri,dentisterie,NOM,0.16,0.16,1,11,9,7,4,NOM
dentistes,d@tist,dentiste,NOM,15.4,0.83,0,9,0,6,2,NOM
dentition,d@tisj§,dentition,NOM,1.08,1.07,1,9,6,6,3,NOM
dentitions,d@tisj§,dentition,NOM,1.08,0.01,0,10,0,6,3,NOM
dents,d@,dent,NOM,74.2,60.94,0,5,0,2,1,NOM
denture,d@tyR,denture,NOM,0.07,0.07,1,7,5,4,2,NOM
dentures,d@tyR,denture,NOM,0.07,0,0,8,0,4,2,NOM
deo gratias,deogRatja,deo gratias,NOM,0.01,0.01,1,11,3,4,4,NOM
der,dER,der,NOM,4.7,4.53,1,3,3,3,1,NOM
derby,dERbi,derby,NOM,0.39,0.36,1,5,4,4,2,NOM
derbys,dERbi,derby,NOM,0.39,0.03,0,6,0,4,2,NOM
derche,dERS,derche,NOM,0.83,0.72,1,6,4,4,1,NOM
derches,dERS,derche,NOM,0.83,0.11,0,7,0,4,1,NOM
dermatite,dERmatit,dermatite,NOM,0.08,0.08,1,9,7,7,3,NOM
dermatoglyphes,dERmatoglif,dermatoglyphe,NOM,0,0,0,14,0,0,4,NOM
dermatologie,dERmatoloZi,dermatologie,NOM,0.23,0.23,1,12,12,11,5,NOM
dermatologiste,dERmatOlOZist,dermatologiste,NOM,0.07,0.07,1,14,12,7,5,NOM
dermatologue,dERmatolOg,dermatologue,NOM,0.38,0.38,1,12,11,9,4,NOM
dermatose,dERmatoz,dermatose,NOM,0,0,1,9,8,8,3,NOM
dermatoses,dERmatoz,dermatose,NOM,0,0,0,10,0,8,3,NOM
derme,dERm,derme,NOM,0.52,0.52,1,5,5,4,1,NOM
dermeste,dERmEst,dermeste,NOM,0.01,0.01,1,8,6,5,2,NOM
dermite,dERmit,dermite,NOM,0.09,0.09,1,7,6,6,2,NOM
dermites,dERmit,dermite,NOM,0.09,0,0,8,0,6,2,NOM
dermographie,dERmogRafi,dermographie,NOM,0.14,0.14,1,12,5,5,4,NOM
dernier,dERnje,dernier,NOM,77.22,38.54,1,7,7,6,2,"ADJ,NOM"
dernier-né,dERnjene,dernier-né,NOM,0.05,0.05,1,10,8,7,3,NOM
derniers,dERnje,dernier,NOM,77.22,5.6,0,8,0,6,2,"ADJ,NOM"
derniers-nés,dERnjene,dernier-né,NOM,0.05,0,0,12,0,7,3,NOM
dernière,dERnjER,dernier,NOM,77.22,22.57,0,8,0,0,2,"ADJ,NOM"
dernière-née,dERnjERne,dernière-née,NOM,0.01,0.01,1,12,9,8,3,NOM
dernières,dERnjER,dernier,NOM,77.22,10.52,0,9,0,0,2,"ADJ,NOM"
derrick,dERik,derrick,NOM,2.04,1.98,1,7,6,4,2,NOM
derricks,dERik,derrick,NOM,2.04,0.06,0,8,0,4,2,NOM
derrière,dERjER,derrière,NOM,9.95,9.08,1,8,6,4,2,"ADV,NOM,PRE"
derrières,dERjER,derrière,NOM,9.95,0.86,0,9,0,4,2,NOM
ders,dER,der,NOM,4.7,0.17,0,4,0,3,1,NOM
derviche,dERviS,derviche,NOM,0.11,0.08,1,8,4,4,2,NOM
derviches,dERviS,derviche,NOM,0.11,0.03,0,9,0,4,2,NOM
descamisados,dEskamizado,descamisado,NOM,0,0,0,12,0,0,5,NOM
descendance,des@d@s,descendance,NOM,1.31,1.3,1,11,10,7,3,NOM
descendances,des@d@s,descendance,NOM,1.31,0.01,0,12,0,7,3,NOM
descendant,des@d@,descendant,NOM,3.45,0.78,1,10,10,6,3,"ADJ,NOM,VER"
descendante,des@d@t,descendant,NOM,3.45,0.25,0,11,0,0,3,"ADJ,NOM"
descendantes,des@d@t,descendant,NOM,3.45,0.04,0,12,0,0,3,"ADJ,NOM"
descendants,des@d@,descendant,NOM,3.45,2.38,0,11,0,6,3,"ADJ,NOM"
descendeur,des@d9R,descendeur,NOM,0.04,0.04,1,10,8,6,3,NOM
descendeurs,des@d9R,descendeur,NOM,0.04,0,0,11,0,6,3,NOM
descenseur,des@s9R,descenseur,NOM,0.01,0.01,1,10,7,6,3,NOM
descente,des@t,descente,NOM,11.59,10.48,1,8,7,5,2,NOM
descentes,des@t,descente,NOM,11.59,1.1,0,9,0,5,2,NOM
descriptif,deskRiptif,descriptif,NOM,0.14,0.12,1,10,10,10,3,"ADJ,NOM"
descriptifs,deskRiptif,descriptif,NOM,0.14,0.02,0,11,0,10,3,"ADJ,NOM"
description,deskRipsj§,description,NOM,7.8,7.08,1,11,10,8,3,NOM
descriptions,deskRipsj§,description,NOM,7.8,0.73,0,12,0,8,3,NOM
desiderata,dezideRata,desiderata,NOM,0.04,0.04,1,10,5,6,5,NOM
design,dizajn,design,NOM,1.54,1.47,1,6,6,5,2,NOM
designer,deziNe,designer,NOM,0.57,0.51,1,8,7,6,3,NOM
designers,dizajn9R,designer,NOM,0.57,0.07,0,9,0,0,3,NOM
designs,dizajn,design,NOM,1.54,0.08,0,7,0,5,2,NOM
desk,dEsk,desk,NOM,0.11,0.11,1,4,4,4,1,NOM
desperado,despeRado,desperado,NOM,0.27,0.21,1,9,5,5,4,NOM
desperados,despeRado,desperado,NOM,0.27,0.06,0,10,0,5,4,NOM
despote,despOt,despote,NOM,1.01,0.85,1,7,7,5,2,"ADJ,NOM"
despotes,despOt,despote,NOM,1.01,0.16,0,8,0,5,2,NOM
despotisme,despotizm,despotisme,NOM,0.45,0.45,1,10,8,8,3,NOM
desquamation,deskwamasj§,desquamation,NOM,0.01,0.01,1,12,9,5,4,NOM
dessaisissement,desezis°m@,dessaisissement,NOM,0,0,1,15,9,7,5,NOM
dessein,des5,dessein,NOM,7.29,5.32,1,7,6,4,2,NOM
desseins,des5,dessein,NOM,7.29,1.97,0,8,0,4,2,NOM
desserrage,desERaZ,desserrage,NOM,0.01,0.01,1,10,8,6,3,NOM
desserre,desER,desserre,NOM,0,0,1,8,8,5,2,"NOM,VER"
dessert,desER,dessert,NOM,13.4,11.61,1,7,7,5,2,"NOM,VER"
desserte,desERt,desserte,NOM,0.09,0.07,1,8,8,6,2,NOM
dessertes,desERt,desserte,NOM,0.09,0.01,0,9,0,6,2,NOM
desserts,desER,dessert,NOM,13.4,1.79,0,8,0,5,2,NOM
desservant,desERv@,desservant,NOM,0,0,1,10,8,7,3,"ADJ,NOM,VER"
dessiccation,desikasj§,dessiccation,NOM,0.03,0.03,1,12,6,5,4,NOM
dessin,des5,dessin,NOM,29.6,17.92,1,6,6,4,2,NOM
dessinateur,desinat9R,dessinateur,NOM,1.86,1.08,1,11,7,6,4,NOM
dessinateurs,desinat9R,dessinateur,NOM,1.86,0.46,0,12,0,6,4,NOM
dessinatrice,desinatRis,dessinateur,NOM,1.86,0.31,0,12,0,0,4,NOM
dessins,des5,dessin,NOM,29.6,11.68,0,7,0,4,2,NOM
dessiné,desine,dessiné,NOM,0.12,0.05,1,7,7,6,3,"VER,NOM"
dessinés,desine,dessiné,NOM,0.12,0.07,0,8,0,6,3,"VER,NOM"
dessous,d°su,dessous,NOM,18.14,18.14,1,7,7,4,2,"ADV,NOM"
dessous-de-bras,d°sud°bRa,dessous-de-bras,NOM,0.01,0.01,1,15,12,7,4,NOM
dessous-de-plat,d°sud°pla,dessous-de-plat,NOM,0.2,0.2,1,15,12,7,4,NOM
dessous-de-table,d°sud°tabl,dessous-de-table,NOM,0.21,0.21,1,16,12,7,4,NOM
dessous-de-verre,d°sud°vER,dessous-de-verre,NOM,0.01,0.01,1,16,12,7,4,NOM
dessus,d°sy,dessus,NOM,54.77,54.77,1,6,6,4,2,"ADV,NOM"
dessus-de-lit,d°syd°li,dessus-de-lit,NOM,0.09,0.09,1,13,7,5,4,NOM
