Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
clairsemait,klERs°mE,clairsemer,VER,0.04,0,0,11,0,0,3,VER
clairsemant,klERs°m@,clairsemer,VER,0.04,0,0,11,0,0,3,VER
clairsemé,klERs°me,clairsemer,VER,0.04,0.01,0,9,9,5,3,"VER,ADJ"
clairsemée,klERs°me,clairsemer,VER,0.04,0.01,0,10,0,5,3,"VER,ADJ"
clairsemées,klERs°me,clairsemer,VER,0.04,0.01,0,11,0,5,3,"VER,ADJ"
clairsemés,klERs°me,clairsemer,VER,0.04,0.01,0,10,0,5,3,"VER,ADJ"
clama,klama,clamer,VER,2.61,0,0,5,0,0,2,VER
clamai,klamE,clamer,VER,2.61,0,0,6,0,0,2,VER
clamaient,klamE,clamer,VER,2.61,0.01,0,9,0,0,2,VER
clamait,klamE,clamer,VER,2.61,0.11,0,7,0,0,2,VER
clamant,klam@,clamer,VER,2.61,0.39,0,7,0,0,2,VER
clame,klam,clamer,VER,2.61,0.67,0,5,0,4,1,VER
clamecer,klam°se,clamecer,VER,0,0,1,8,6,5,3,VER
clamecé,klam°se,clamecer,VER,0,0,0,7,0,5,3,VER
clamecée,klam°se,clamecer,VER,0,0,0,8,0,5,3,VER
clament,klam,clamer,VER,2.61,0.32,0,7,0,4,1,VER
clamer,klame,clamer,VER,2.61,0.71,1,6,6,5,2,VER
clameraient,klam°RE,clamer,VER,2.61,0,0,11,0,0,3,VER
clamez,klame,clamer,VER,2.61,0.14,0,6,0,5,2,VER
clamions,klamj§,clamer,VER,2.61,0,0,8,0,0,2,VER
clampe,kl@p,clamper,VER,0.41,0.09,0,6,0,4,1,VER
clamper,kl@pe,clamper,VER,0.41,0.14,1,7,6,5,2,VER
clampé,kl@pe,clamper,VER,0.41,0.17,0,6,0,5,2,VER
clamse,klams,clamser,VER,0.97,0.26,0,6,0,0,1,VER
clamser,klamse,clamser,VER,0.97,0.29,1,7,5,5,2,VER
clamserai,klams°RE,clamser,VER,0.97,0.01,0,9,0,0,3,VER
clamserait,klams°RE,clamser,VER,0.97,0.01,0,10,0,0,3,VER
clamsé,klamse,clamser,VER,0.97,0.37,0,6,0,5,2,VER
clamsée,klamse,clamser,VER,0.97,0.01,0,7,0,5,2,VER
clamsés,klamse,clamser,VER,0.97,0.01,0,7,0,5,2,VER
clamèrent,klamER,clamer,VER,2.61,0.01,0,9,0,0,2,VER
clamé,klame,clamer,VER,2.61,0.12,0,5,0,5,2,VER
clamée,klame,clamer,VER,2.61,0.14,0,6,0,5,2,VER
clamés,klame,clamer,VER,2.61,0,0,6,0,5,2,VER
clapant,klap@,claper,VER,0,0,0,7,0,0,2,VER
clape,klap,claper,VER,0,0,0,5,0,4,1,VER
clapent,klap,claper,VER,0,0,0,7,0,4,1,VER
claper,klape,claper,VER,0,0,1,6,6,5,2,VER
claperai,klap°RE,claper,VER,0,0,0,8,0,0,3,VER
clapes,klap,claper,VER,0,0,0,6,0,4,1,VER
clapir,klapiR,clapir,VER,0,0,1,6,6,5,2,VER
clapit,klapi,clapir,VER,0,0,0,6,0,0,2,VER
clapota,klapota,clapoter,VER,0.09,0,0,7,0,0,3,VER
clapotaient,klapotE,clapoter,VER,0.09,0,0,11,0,0,3,VER
clapotait,klapotE,clapoter,VER,0.09,0.01,0,9,0,0,3,VER
clapotant,klapot@,clapoter,VER,0.09,0,0,9,7,7,3,"ADJ,VER"
clapote,klapOt,clapoter,VER,0.09,0.03,0,7,0,0,2,VER
clapotent,klapOt,clapoter,VER,0.09,0.01,0,9,0,0,2,VER
clapoter,klapote,clapoter,VER,0.09,0.04,1,8,8,7,3,VER
clapoterait,klapOt°RE,clapoter,VER,0.09,0,0,11,0,0,4,VER
clappait,klapE,clapper,VER,0.03,0,0,8,0,5,2,VER
clappant,klap@,clapper,VER,0.03,0,0,8,0,0,2,VER
clappe,klap,clapper,VER,0.03,0,0,6,0,4,1,VER
clapper,klape,clapper,VER,0.03,0.03,1,7,7,5,2,VER
clapé,klape,claper,VER,0,0,0,5,0,5,2,VER
claqua,klaka,claquer,VER,15.13,0,0,6,0,0,2,VER
claquai,klakE,claquer,VER,15.13,0,0,7,0,5,2,VER
claquaient,klakE,claquer,VER,15.13,0.07,0,10,0,5,2,VER
claquais,klakE,claquer,VER,15.13,0.05,0,8,0,5,2,VER
claquait,klakE,claquer,VER,15.13,0.15,0,8,0,5,2,VER
claquant,klak@,claquer,VER,15.13,0.65,0,8,7,5,2,"ADJ,VER"
claque,klak,claquer,VER,15.13,4.33,0,6,6,4,1,"NOM,VER"
claquemurait,klak°myRE,claquemurer,VER,0.14,0,0,12,0,0,4,VER
claquemurant,klak°myR@,claquemurer,VER,0.14,0.14,0,12,0,0,4,VER
claquemurer,klak°myRe,claquemurer,VER,0.14,0,1,11,10,7,4,VER
claquemures,klak°myR,claquemurer,VER,0.14,0,0,11,0,0,3,VER
claquemuré,klak°myRe,claquemurer,VER,0.14,0.01,0,10,10,7,4,VER
claquemurée,klak°myRe,claquemurer,VER,0.14,0,0,11,0,7,4,"VER,ADJ"
claquemurées,klak°myRe,claquemurer,VER,0.14,0,0,12,0,7,4,"VER,ADJ"
claquemurés,klak°myRe,claquemurer,VER,0.14,0,0,11,0,7,4,VER
claquent,klak,claquer,VER,15.13,0.28,0,8,0,4,1,VER
claquer,klake,claquer,VER,15.13,4.5,1,7,7,5,2,VER
claquera,klak°Ra,claquer,VER,15.13,0.19,0,8,0,0,3,VER
claquerai,klak°RE,claquer,VER,15.13,0.15,0,9,0,0,3,VER
claqueraient,klak°RE,claquer,VER,15.13,0,0,12,0,0,3,VER
claquerais,klak°RE,claquer,VER,15.13,0.03,0,10,0,0,3,VER
claquerait,klak°RE,claquer,VER,15.13,0.25,0,10,0,0,3,VER
claqueriez,klak°Rje,claquer,VER,15.13,0.01,0,10,0,0,3,VER
claqueront,klak°R§,claquer,VER,15.13,0.01,0,10,0,0,3,VER
claques,klak,claquer,VER,15.13,0.67,0,7,0,4,1,"NOM,VER"
claquetèrent,klak°tER,claqueter,VER,0,0,0,12,0,0,3,VER
claquez,klake,claquer,VER,15.13,0.46,0,7,0,5,2,VER
claquions,klakj§,claquer,VER,15.13,0,0,9,0,0,2,VER
claquons,klak§,claquer,VER,15.13,0.02,0,8,0,0,2,VER
claquât,klaka,claquer,VER,15.13,0,0,7,0,0,2,VER
claquèrent,klakER,claquer,VER,15.13,0,0,10,0,0,2,VER
claqué,klake,claquer,VER,15.13,2.56,0,6,0,5,2,VER
claquée,klake,claquer,VER,15.13,0.55,0,7,0,5,2,VER
claquées,klake,claquer,VER,15.13,0.11,0,8,0,5,2,VER
claqués,klake,claquer,VER,15.13,0.1,0,7,0,5,2,VER
clarifia,klaRifja,clarifier,VER,3.64,0,0,8,0,0,3,VER
clarifiant,klaRifj@,clarifier,VER,3.64,0.01,0,10,0,0,3,VER
clarifie,klaRifi,clarifier,VER,3.64,0.22,0,8,0,0,3,VER
clarifier,klaRifje,clarifier,VER,3.64,2.79,1,9,8,7,3,VER
clarifions,klaRifj§,clarifier,VER,3.64,0.26,0,10,0,0,3,VER
clarifié,klaRifje,clarifier,VER,3.64,0.33,0,8,0,7,3,VER
clarifiée,klaRifje,clarifier,VER,3.64,0.02,0,9,0,7,3,VER
classa,klasa,classer,VER,12.11,0.02,0,6,0,0,2,VER
classaient,klasE,classer,VER,12.11,0.03,0,10,0,0,2,VER
classais,klasE,classer,VER,12.11,0.27,0,8,0,0,2,VER
classait,klasE,classer,VER,12.11,0.04,0,8,0,0,2,VER
classant,klas@,classer,VER,12.11,0.04,0,8,0,0,2,VER
classe,klas,classer,VER,12.11,3.77,0,6,6,4,1,"NOM,VER"
classent,klas,classer,VER,12.11,0.05,0,8,0,4,1,VER
classer,klase,classer,VER,12.11,2.02,1,7,7,5,2,VER
classera,klas°Ra,classer,VER,12.11,0.03,0,8,0,0,3,VER
classerai,klas°RE,classer,VER,12.11,0.02,0,9,0,0,3,VER
classeraient,klas°RE,classer,VER,12.11,0,0,12,0,0,3,VER
classerais,klas°RE,classer,VER,12.11,0.05,0,10,0,0,3,VER
classerait,klas°RE,classer,VER,12.11,0.03,0,10,0,0,3,VER
classeras,klas°Ra,classer,VER,12.11,0.01,0,9,0,0,3,VER
classes,klas,classer,VER,12.11,0.22,0,7,0,4,1,"NOM,VER"
classez,klase,classer,VER,12.11,0.34,0,7,0,5,2,VER
classiez,klasje,classer,VER,12.11,0.01,0,8,0,0,2,VER
classifient,klasifi,classifier,VER,0.53,0,0,11,0,0,3,VER
classifier,klasifje,classifier,VER,0.53,0.23,1,10,9,7,3,VER
classifierais,klasifiRE,classifier,VER,0.53,0.01,0,13,0,0,4,VER
classifié,klasifje,classifier,VER,0.53,0.23,0,9,0,7,3,VER
classifiées,klasifje,classifier,VER,0.53,0.06,0,11,0,7,3,VER
classons,klas§,classer,VER,12.11,0.05,0,8,0,0,2,VER
classèrent,klasER,classer,VER,12.11,0,0,10,0,0,2,VER
classé,klase,classer,VER,12.11,2.28,0,6,6,5,2,"VER,ADJ"
classée,klase,classer,VER,12.11,1.86,0,7,0,5,2,"VER,ADJ"
classées,klase,classer,VER,12.11,0.41,0,8,0,5,2,"VER,ADJ"
classés,klase,classer,VER,12.11,0.58,0,7,0,5,2,"VER,ADJ"
claudiquait,klodikE,claudiquer,VER,0.08,0,0,11,0,0,3,VER
claudiquant,klodik@,claudiquer,VER,0.08,0.01,0,11,0,7,3,VER
claudique,klodik,claudiquer,VER,0.08,0.05,0,9,0,0,2,VER
claudiquer,klodike,claudiquer,VER,0.08,0.01,1,10,7,7,3,VER
claudiquerait,klodik°RE,claudiquer,VER,0.08,0,0,13,0,0,4,VER
claudiquerez,klodik°Re,claudiquer,VER,0.08,0.01,0,12,0,0,4,VER
claustrait,klostRE,claustrer,VER,0,0,0,10,0,0,2,VER
claustrée,klostRe,claustrer,VER,0,0,0,9,0,0,2,VER
clayonnée,klEjone,clayonner,VER,0,0,0,9,0,0,3,VER
clicher,kliSe,clicher,VER,0.6,0.01,1,7,7,5,2,VER
cliché,kliSe,clicher,VER,0.6,0.46,0,6,6,5,2,"VER,ADJ,NOM"
clichés,kliSe,clicher,VER,0.6,0.13,0,7,0,5,2,"VER,ADJ,NOM"
cligna,kliNa,cligner,VER,2.8,0.02,0,6,0,0,2,VER
clignaient,kliNE,cligner,VER,2.8,0.16,0,10,0,0,2,VER
clignais,kliNE,cligner,VER,2.8,0,0,8,0,0,2,VER
clignait,kliNE,cligner,VER,2.8,0.14,0,8,0,0,2,VER
clignant,kliN@,cligner,VER,2.8,0.22,0,8,0,0,2,VER
cligne,kliN,cligner,VER,2.8,0.95,0,6,0,0,1,VER
clignent,kliN,cligner,VER,2.8,0.31,0,8,0,0,1,VER
cligner,kliNe,cligner,VER,2.8,0.47,1,7,7,5,2,VER
clignez,kliNe,cligner,VER,2.8,0.16,0,7,0,5,2,VER
clignons,kliN§,cligner,VER,2.8,0,0,8,0,0,2,VER
clignota,kliNota,clignoter,VER,1.57,0,0,8,0,0,3,VER
clignotaient,kliNotE,clignoter,VER,1.57,0,0,12,0,0,3,VER
clignotait,kliNotE,clignoter,VER,1.57,0.08,0,10,0,0,3,VER
clignotant,kliNot@,clignoter,VER,1.57,0.18,0,10,8,7,3,"ADJ,NOM,VER"
clignote,kliNOt,clignoter,VER,1.57,0.61,0,8,0,0,2,VER
clignotent,kliNOt,clignoter,VER,1.57,0.49,0,10,0,0,2,VER
clignoter,kliNote,clignoter,VER,1.57,0.16,1,9,9,7,3,VER
clignotera,kliNOt°Ra,clignoter,VER,1.57,0.01,0,10,0,0,4,VER
clignoterait,kliNOt°RE,clignoter,VER,1.57,0,0,12,0,0,4,VER
clignotèrent,kliNotER,clignoter,VER,1.57,0,0,12,0,0,3,VER
clignoté,kliNote,clignoter,VER,1.57,0.04,0,8,0,7,3,VER
clignèrent,kliNER,cligner,VER,2.8,0,0,10,0,0,2,VER
cligné,kliNe,cligner,VER,2.8,0.38,0,6,0,5,2,VER
clignées,kliNe,cligner,VER,2.8,0,0,8,0,5,2,VER
clignés,kliNe,cligner,VER,2.8,0,0,7,0,5,2,VER
climatisant,klimatiz@,climatiser,VER,0.39,0,0,11,0,0,4,VER
climatiser,klimatize,climatiser,VER,0.39,0.01,1,10,10,9,4,VER
climatisé,klimatize,climatiser,VER,0.39,0.16,0,9,9,9,4,"VER,ADJ"
climatisée,klimatize,climatiser,VER,0.39,0.2,0,10,0,9,4,"VER,ADJ"
climatisées,klimatize,climatiser,VER,0.39,0.02,0,11,0,9,4,"VER,ADJ"
cliquant,klik@,cliquer,VER,0.68,0.02,0,8,0,0,2,VER
cliquer,klike,cliquer,VER,0.68,0.27,1,7,7,5,2,VER
cliqueta,klik°ta,cliqueter,VER,0.69,0,0,8,0,0,3,VER
cliquetaient,klik°tE,cliqueter,VER,0.69,0.02,0,12,0,0,3,VER
cliquetait,klik°tE,cliqueter,VER,0.69,0,0,10,0,0,3,VER
cliquetant,klik°t@,cliqueter,VER,0.69,0.03,0,10,8,7,3,"ADJ,VER"
cliqueter,klik°te,cliqueter,VER,0.69,0.19,1,9,8,7,3,VER
cliquette,klikEt,cliqueter,VER,0.69,0.04,0,9,9,0,2,VER
cliquettent,klikEt,cliqueter,VER,0.69,0.41,0,11,0,0,2,VER
cliquez,klike,cliquer,VER,0.68,0.28,0,7,0,5,2,VER
cliqué,klike,cliquer,VER,0.68,0.1,0,6,0,5,2,VER
clissées,klise,clisser,VER,0,0,0,8,0,0,2,VER
cliver,klive,cliver,VER,0.01,0.01,1,6,5,5,2,VER
clochaient,kloSE,clocher,VER,8.93,0,0,10,0,0,2,VER
clochait,kloSE,clocher,VER,8.93,0.93,0,8,0,0,2,VER
clochant,kloS@,clocher,VER,8.93,0,0,8,0,0,2,VER
clochardisait,kloSaRdizE,clochardiser,VER,0,0,0,13,0,0,4,VER
clochardiser,kloSaRdize,clochardiser,VER,0,0,1,12,11,10,4,VER
clochardisé,kloSaRdize,clochardiser,VER,0,0,0,11,0,10,4,VER
cloche,klOS,clocher,VER,8.93,7.42,0,6,6,4,1,"ADJ,NOM,VER"
clochent,klOS,clocher,VER,8.93,0.15,0,8,0,4,1,VER
clocher,kloSe,clocher,VER,8.93,0.39,1,7,7,5,2,"NOM,VER"
cloches,klOS,clocher,VER,8.93,0.01,0,7,0,4,1,"ADJ,NOM,VER"
clochetons,klOS°t§,clocheter,VER,0,0,0,10,0,5,3,"VER,NOM"
clochât,kloSa,clocher,VER,8.93,0,0,7,0,0,2,VER
cloché,kloSe,clocher,VER,8.93,0.03,0,6,0,5,2,VER
cloisonnaient,klwazonE,cloisonner,VER,0.03,0,0,13,0,0,3,VER
cloisonnais,klwazonE,cloisonner,VER,0.03,0,0,11,0,0,3,VER
cloisonnant,klwazon@,cloisonner,VER,0.03,0,0,11,0,0,3,VER
cloisonne,klwazOn,cloisonner,VER,0.03,0.01,0,9,0,0,2,VER
cloisonner,klwazone,cloisonner,VER,0.03,0,1,10,10,6,3,VER
cloisonné,klwazone,cloisonner,VER,0.03,0,0,9,9,6,3,"VER,ADJ"
cloisonnée,klwazone,cloisonner,VER,0.03,0,0,10,0,6,3,"VER,ADJ"
cloisonnés,klwazone,cloisonner,VER,0.03,0.01,0,10,0,6,3,"VER,ADJ"
clonant,klon@,cloner,VER,1.31,0.01,0,7,0,0,2,VER
clone,klon,cloner,VER,1.31,0.1,0,5,5,4,1,"NOM,VER"
clonent,klon,cloner,VER,1.31,0.04,0,7,0,4,1,VER
cloner,klOne,cloner,VER,1.31,0.63,1,6,6,5,2,VER
cloné,klone,cloner,VER,1.31,0.46,0,5,0,0,2,VER
clonés,klone,cloner,VER,1.31,0.09,0,6,0,0,2,VER
clopais,klopE,cloper,VER,0.07,0.01,0,7,0,0,2,VER
clopant,klop@,cloper,VER,0.07,0,0,7,0,0,2,VER
clope,klOp,cloper,VER,0.07,0.01,0,5,5,4,1,"NOM,VER"
cloper,klOpe,cloper,VER,0.07,0.03,1,6,6,5,2,VER
clopes,klOp,cloper,VER,0.07,0.03,0,6,0,4,1,"NOM,VER"
clopina,klopina,clopiner,VER,0.12,0,0,7,0,0,3,VER
clopinait,klopinE,clopiner,VER,0.12,0.02,0,9,0,0,3,VER
clopinant,klopin@,clopiner,VER,0.12,0.05,0,9,0,0,3,VER
clopine,klopin,clopiner,VER,0.12,0.02,0,7,0,0,2,VER
clopiner,klopine,clopiner,VER,0.12,0.01,1,8,8,7,3,VER
clopinez,klopine,clopiner,VER,0.12,0.02,0,8,0,7,3,VER
clopinâmes,klopinam,clopiner,VER,0.12,0,0,10,0,0,3,VER
cloquait,klokE,cloquer,VER,0,0,0,8,0,0,2,VER
cloquant,klok@,cloquer,VER,0,0,0,8,0,0,2,VER
cloque,klOk,cloquer,VER,0,0,0,6,6,4,1,"NOM,VER"
cloquent,klOk,cloquer,VER,0,0,0,8,0,4,1,VER
cloquer,kloke,cloquer,VER,0,0,1,7,7,4,2,VER
cloqué,kloke,cloquer,VER,0,0,0,6,6,4,2,"VER,ADJ"
cloquée,kloke,cloquer,VER,0,0,0,7,0,4,2,"VER,ADJ"
cloquées,kloke,cloquer,VER,0,0,0,8,0,4,2,VER
cloqués,kloke,cloquer,VER,0,0,0,7,0,4,2,"VER,ADJ"
clora,kloRa,clore,VER,7.75,0.01,0,5,0,0,2,VER
clore,klOR,clore,VER,7.75,1.42,1,5,4,4,1,VER
clos,klo,clore,VER,7.75,3.7,0,4,4,3,1,"VER,ADJ,NOM"
close,kloz,clore,VER,7.75,2.26,0,5,0,4,1,"VER,ADJ"
closent,kloz,clore,VER,7.75,0,0,7,0,4,1,VER
closes,kloz,clore,VER,7.75,0.13,0,6,0,4,1,"VER,ADJ"
cloua,klua,clouer,VER,7.52,0.14,0,5,0,0,2,VER
clouai,kluE,clouer,VER,7.52,0,0,6,0,0,2,VER
clouaient,kluE,clouer,VER,7.52,0.23,0,9,0,0,2,VER
clouait,kluE,clouer,VER,7.52,0.18,0,7,0,0,2,VER
clouant,klu@,clouer,VER,7.52,0.15,0,7,0,0,2,VER
cloue,klu,clouer,VER,7.52,1.12,0,5,0,3,1,VER
clouent,klu,clouer,VER,7.52,0.04,0,7,0,3,1,VER
clouer,klue,clouer,VER,7.52,1.4,1,6,6,4,2,VER
clouera,kluRa,clouer,VER,7.52,0.04,0,7,0,0,2,VER
clouerai,kluRE,clouer,VER,7.52,0.07,0,8,0,0,2,VER
cloueraient,kluRE,clouer,VER,7.52,0.01,0,11,0,0,2,VER
clouerait,kluRE,clouer,VER,7.52,0.14,0,9,0,0,2,VER
cloueras,kluRa,clouer,VER,7.52,0,0,8,0,0,2,VER
clouerez,kluRe,clouer,VER,7.52,0.01,0,8,0,0,2,VER
clouez,klue,clouer,VER,7.52,0.22,0,6,0,4,2,VER
clouions,kluj§,clouer,VER,7.52,0,0,8,0,0,2,VER
clouons,klu§,clouer,VER,7.52,0.03,0,7,0,0,2,VER
clouté,klute,clouter,VER,0.06,0,0,6,6,5,2,"VER,ADJ"
cloutée,klute,clouter,VER,0.06,0,0,7,0,5,2,"VER,ADJ"
cloutées,klute,clouter,VER,0.06,0.02,0,8,0,5,2,"VER,ADJ"
cloutés,klute,clouter,VER,0.06,0.04,0,7,0,5,2,"VER,ADJ"
clouèrent,kluER,clouer,VER,7.52,0,0,9,0,0,2,VER
cloué,klue,clouer,VER,7.52,2.4,0,5,5,4,2,"VER,ADJ,NOM"
clouée,klue,clouer,VER,7.52,0.53,0,6,0,4,2,"VER,ADJ"
clouées,klue,clouer,VER,7.52,0.32,0,7,0,4,2,"VER,ADJ"
cloués,klue,clouer,VER,7.52,0.49,0,6,0,4,2,"VER,ADJ,NOM"
cloîtra,klwatRa,cloîtrer,VER,0.8,0,0,7,0,0,2,VER
cloîtrai,klwatRE,cloîtrer,VER,0.8,0,0,8,0,0,2,VER
cloîtraient,klwatRE,cloîtrer,VER,0.8,0,0,11,0,0,2,VER
cloîtrait,klwatRE,cloîtrer,VER,0.8,0,0,9,0,0,2,VER
cloîtrant,klwatR@,cloîtrer,VER,0.8,0.01,0,9,0,0,2,VER
cloître,klwatR,cloîtrer,VER,0.8,0.15,0,7,7,6,1,"NOM,VER"
cloîtrer,klwatRe,cloîtrer,VER,0.8,0.17,1,8,8,7,2,VER
cloîtres,klwatR,cloîtrer,VER,0.8,0.01,0,8,0,6,1,"NOM,VER"
cloîtrâmes,klwatRam,cloîtrer,VER,0.8,0.01,0,10,0,0,2,VER
cloîtré,klwatRe,cloîtrer,VER,0.8,0.22,0,7,7,7,2,"VER,ADJ"
cloîtrée,klwatRe,cloîtrer,VER,0.8,0.17,0,8,0,7,2,"VER,ADJ"
cloîtrées,klwatRe,cloîtrer,VER,0.8,0.01,0,9,0,7,2,"VER,ADJ"
cloîtrés,klwatRe,cloîtrer,VER,0.8,0.05,0,8,0,7,2,"VER,ADJ"
clôt,klo,clore,VER,7.75,0.23,0,4,0,3,1,VER
clôtura,klotyRa,clôturer,VER,1.12,0.02,0,7,0,0,3,VER
clôturai,klotyRE,clôturer,VER,1.12,0,0,8,0,0,3,VER
clôturaient,klotyRE,clôturer,VER,1.12,0,0,11,0,0,3,VER
clôturait,klotyRE,clôturer,VER,1.12,0,0,9,0,0,3,VER
clôture,klotyR,clôturer,VER,1.12,0.2,0,7,7,6,2,"NOM,VER"
clôturent,klotyR,clôturer,VER,1.12,0,0,9,0,6,2,VER
clôturer,klotyRe,clôturer,VER,1.12,0.55,1,8,8,7,3,VER
clôturera,klotyR°Ra,clôturer,VER,1.12,0.02,0,9,0,0,4,VER
clôturé,klotyRe,clôturer,VER,1.12,0.3,0,7,0,7,3,VER
clôturée,klotyRe,clôturer,VER,1.12,0.03,0,8,0,7,3,VER
co-exister,koEgziste,co-exister,VER,0.05,0.05,1,10,10,9,4,VER
co-habiter,koabite,co-habiter,VER,0.02,0.02,1,10,4,7,4,VER
co-signer,kosiNe,co-signer,VER,0.07,0.07,1,9,4,5,3,VER
co-signons,kosiN§,cosigner,VER,0.32,0.01,0,10,0,0,3,VER
coache,kotS,coacher,VER,0.23,0.01,0,6,6,4,1,VER
coacher,kotSe,coacher,VER,0.23,0.1,1,7,7,5,2,VER
coaché,kotSe,coacher,VER,0.23,0.12,0,6,0,5,2,VER
coagula,koagyla,coaguler,VER,0.51,0.01,0,7,0,0,4,VER
coagulaient,koagylE,coaguler,VER,0.51,0,0,11,0,0,4,VER
coagulait,koagylE,coaguler,VER,0.51,0.01,0,9,0,0,4,VER
coagulant,koagyl@,coaguler,VER,0.51,0,0,9,8,7,4,"ADJ,NOM,VER"
coagule,koagyl,coaguler,VER,0.51,0.15,0,7,0,0,3,VER
coagulent,koagyl,coaguler,VER,0.51,0,0,9,0,0,3,VER
coaguler,koagyle,coaguler,VER,0.51,0.19,1,8,7,7,4,VER
coagulera,koagyl°Ra,coaguler,VER,0.51,0.01,0,9,0,0,5,VER
coagulât,koagyla,coaguler,VER,0.51,0,0,8,0,0,4,VER
coagulé,koagyle,coaguler,VER,0.51,0.13,0,7,0,7,4,VER
coagulée,koagyle,coaguler,VER,0.51,0,0,8,0,7,4,VER
coagulées,koagyle,coaguler,VER,0.51,0,0,9,0,7,4,VER
coagulés,koagyle,coaguler,VER,0.51,0.01,0,8,0,7,4,VER
coalisaient,koalizE,coaliser,VER,0,0,0,11,0,0,4,VER
coalisent,koaliz,coaliser,VER,0,0,0,9,0,0,3,VER
coaliser,koalize,coaliser,VER,0,0,1,8,7,6,4,VER
coalisée,koalize,coaliser,VER,0,0,0,8,0,6,4,"VER,ADJ"
coalisés,koalize,coaliser,VER,0,0,0,8,0,6,4,"VER,NOM"
coassaient,koasE,coasser,VER,0.13,0,0,10,0,0,3,VER
coassant,koas@,coasser,VER,0.13,0.01,0,8,0,0,3,VER
coasse,koas,coasser,VER,0.13,0.1,0,6,0,0,2,VER
coassent,koas,coasser,VER,0.13,0,0,8,0,0,2,VER
coasser,koase,coasser,VER,0.13,0.02,1,7,7,5,3,VER
cocardasse,kokaRdas,cocarder,VER,0,0,0,10,0,0,3,VER
cocarder,kOkaRde,cocarder,VER,0,0,1,8,8,5,3,VER
cocardés,kokaRde,cocarder,VER,0,0,0,8,0,0,3,VER
cocha,koSa,cocher,VER,2.15,0,0,5,0,0,2,VER
cochait,koSE,cocher,VER,2.15,0.01,0,7,0,0,2,VER
cochant,koS@,cocher,VER,2.15,0,0,7,0,0,2,VER
coche,kOS,cocher,VER,2.15,0.17,0,5,5,3,1,"NOM,VER"
cocher,koSe,cocher,VER,2.15,1.32,1,6,6,4,2,"NOM,VER"
cocheras,kOS°Ra,cocher,VER,2.15,0.01,0,8,0,0,3,VER
coches,kOS,cocher,VER,2.15,0.04,0,6,0,3,1,"NOM,VER"
cochez,koSe,cocher,VER,2.15,0.12,0,6,0,4,2,VER
cochonner,koSone,cochonner,VER,0.03,0.02,1,9,9,6,3,VER
cochonnez,koSone,cochonner,VER,0.03,0,0,9,0,6,3,VER
cochonné,koSone,cochonner,VER,0.03,0.01,0,8,0,6,3,VER
cochonnées,koSone,cochonner,VER,0.03,0,0,10,0,6,3,"VER,ADJ"
cochât,koSa,cocher,VER,2.15,0,0,6,0,0,2,VER
coché,koSe,cocher,VER,2.15,0.41,0,5,0,4,2,VER
cochée,koSe,cocher,VER,2.15,0.01,0,6,0,4,2,VER
cochées,koSe,cocher,VER,2.15,0.05,0,7,0,4,2,VER
cochés,koSe,cocher,VER,2.15,0.01,0,6,0,4,2,VER
cocolait,kokolE,cocoler,VER,0,0,0,8,0,0,3,VER
cocole,kokOl,cocoler,VER,0,0,0,6,0,0,2,VER
cocotent,kokOt,cocoter,VER,0,0,0,8,0,5,2,VER
cocoter,kokote,cocoter,VER,0,0,1,7,7,6,3,VER
cocoterait,kokOt°RE,cocoter,VER,0,0,0,10,0,0,4,VER
cocotte,kokOt,cocotter,VER,0.33,0.33,0,7,7,5,2,"NOM,VER"
cocufiant,kokyfj@,cocufier,VER,0.14,0.01,0,9,0,0,3,VER
cocufie,kokyfi,cocufier,VER,0.14,0.03,0,7,0,0,3,VER
cocufier,kokyfje,cocufier,VER,0.14,0.04,1,8,7,5,3,VER
cocufiera,kokyfiRa,cocufier,VER,0.14,0.01,0,9,0,0,4,VER
cocufié,kokyfje,cocufier,VER,0.14,0.05,0,7,7,5,3,"VER,ADJ"
codait,kodE,coder,VER,2.19,0,0,6,0,0,2,VER
code,kOd,coder,VER,2.19,0.86,0,4,4,3,1,"NOM,VER"
coder,kode,coder,VER,2.19,0.16,1,5,5,4,2,VER
codes,kOd,coder,VER,2.19,0.05,0,5,0,3,1,"NOM,VER"
codifia,kodifja,codifier,VER,0.07,0,0,7,0,0,3,VER
codifiait,kodifjE,codifier,VER,0.07,0.01,0,9,0,0,3,VER
codifiant,kodifj@,codifier,VER,0.07,0,0,9,0,0,3,VER
codifier,kodifje,codifier,VER,0.07,0.01,1,8,7,6,3,VER
codifièrent,kodifjER,codifier,VER,0.07,0,0,11,0,0,3,VER
codifié,kodifje,codifier,VER,0.07,0.01,0,7,0,6,3,VER
codifiée,kodifje,codifier,VER,0.07,0.03,0,8,0,6,3,VER
codifiées,kodifje,codifier,VER,0.07,0.01,0,9,0,6,3,VER
codé,kode,coder,VER,2.19,0.38,0,4,4,4,2,"VER,ADJ"
codée,kode,coder,VER,2.19,0.23,0,5,0,4,2,"VER,ADJ"
codées,kode,coder,VER,2.19,0.35,0,6,0,4,2,"VER,ADJ"
codés,kode,coder,VER,2.19,0.16,0,5,0,4,2,"VER,ADJ"
coexistaient,koegzistE,coexister,VER,0.42,0,0,12,0,0,4,VER
coexistait,koegzistE,coexister,VER,0.42,0,0,10,0,0,4,VER
